552,1,0.001576,0.667888917
553,3,0.013424,0.936790362
554,3,0.01537,0.936790362
555,3,0.007182,0.936790362
556,1,0.012087,0.943215174
557,3,0.034856,0.936790362
558,2,0.002939,0.625410706
559,3,0.016569,0.936790362
560,1,0.028142,0.943215174
561,2,0.001849,0.486231344
562,3,0.018049,0.936790362
563,3,0.020561,0.936790362
564,3,0.007224,0.936790362
565,3,0.012821,0.936790362
566,2,0.012097,0.733018358
567,3,0.00448,0.893969603
568,3,0.008655,0.936790362
569,3,0.056044,0.936790362
570,3,0.015307,0.936790362
571,3,0.012935,0.936790362
572,1,0.005883,0.920025351
573,3,0.019001,0.936790362
574,1,0.00901,0.943215174
575,3,0.006537,0.936790362
576,2,0.005952,0.733018358
577,1,0.007368,0.943215174
578,3,0.010768,0.936790362
579,2,0.010421,0.733018358
580,3,0.01226,0.936790362
581,3,0.021425,0.936790362
582,3,0.0189,0.936790362
583,3,0.005654,0.923091484
584,1,0.008063,0.943215174
585,3,0.006935,0.936790362
586,1,0.01257,0.943215174
587,3,0.007198,0.936790362
588,1,0.006817,0.936367109
589,2,0.007133,0.733018358
590,3,0.014191,0.936790362
591,3,0.0741,0.936790362
592,2,0.004122,0.724622197
593,2,0.060125,0.733018358
594,3,0.00914,0.936790362
595,3,0.008169,0.936790362
596,3,0.006551,0.936790362
597,2,0.018706,0.733018358
598,1,0.01102,0.943215174
599,3,0.006118,0.931664526
600,1,0.080821,0.943215174
601,3,0.005498,0.919895545
602,2,1.00E-06,0.000431832
603,2,0.010405,0.733018358
604,3,0.010008,0.936790362
605,3,0.012889,0.936790362
606,1,0.034585,0.943215174
607,3,0.001771,0.719020266
608,1,0.040645,0.943215174
609,3,0.017227,0.936790362
610,1,0.008581,0.943215174
611,3,0.018037,0.936790362
612,3,0.046188,0.936790362
613,2,0.003053,0.636849614
614,1,0.010386,0.943215174
615,3,0.017015,0.936790362
616,3,0.044968,0.936790362
617,1,0.015404,0.943215174
618,3,0.015726,0.936790362
619,3,0.005189,0.913027234
620,1,0.002799,0.80048378
621,3,0.018077,0.936790362
622,3,0.033467,0.936790362
623,2,0.026578,0.733018358
624,1,0.013811,0.943215174
625,3,0.012281,0.936790362
626,3,0.011753,0.936790362
627,3,0.011365,0.936790362
628,3,2.00E-06,0.002451333
629,1,0.021244,0.943215174
630,1,0.00854,0.943215174
631,3,0.007312,0.936790362
632,2,0.014315,0.733018358
633,3,0.003241,0.843560273
634,3,0.005816,0.926235694
635,3,0.039213,0.936790362
636,3,0.019532,0.936790362
637,1,0.007257,0.94260733
638,3,0.009134,0.936790362
639,1,0.006911,0.937768328
640,3,0.004595,0.897424718
641,3,0.037231,0.936790362
642,3,0.014326,0.936790362
643,2,0.017689,0.733018358
644,1,0.012491,0.943215174
645,3,0.020819,0.936790362
646,3,0.048032,0.936790362
647,1,0.008519,0.943215174
648,2,0.011432,0.733018358
649,1,0.005086,0.901545412
650,3,0.006378,0.935932712
651,1,0.004886,0.89603478
652,3,0.067858,0.936790362
653,1,0.006981,0.93878691
654,3,0.043758,0.936790362
655,1,0.010712,0.943215174
656,1,0.006142,0.925045612
657,3,0.063055,0.936790362
658,3,0.024582,0.936790362
659,3,0.013383,0.936790362
660,1,0.013537,0.943215174
661,3,0.009354,0.936790362
662,3,0.263994,0.936790362
663,1,0.00668,0.934253586
664,3,0.02019,0.936790362
665,2,0.002488,0.57504799
666,3,0.00553,0.92056518
667,3,0.02485,0.936790362
668,1,0.002957,0.81146312
669,3,0.017757,0.936790362
670,3,0.003512,0.857157612
671,3,0.01357,0.936790362
672,3,0.008961,0.936790362
673,3,0.043025,0.936790362
674,3,0.009318,0.936790362
675,2,0.041657,0.733018358
676,1,0.011332,0.943215174
677,2,0.002457,0.571253697
678,3,0.004756,0.902006838
679,2,0.008756,0.733018358
680,3,0.009173,0.936790362
681,1,0.005724,0.916726999
682,1,0.013562,0.943215174
683,3,0.009781,0.936790362
684,2,0.016975,0.733018358
685,3,0.013292,0.936790362
686,3,0.02393,0.936790362
687,1,0.011005,0.943215174
688,3,0.009511,0.936790362
689,1,0.020666,0.943215174
690,3,0.01503,0.936790362
691,1,0.006042,0.923156694
692,3,0.004464,0.893476201
693,3,0.029068,0.936790362
694,3,0.01528,0.936790362
695,3,0.004233,0.885982687
696,3,0.007672,0.936790362
697,1,0.013905,0.943215174
698,1,0.010869,0.943215174
699,3,0.054296,0.936790362
700,1,0.008683,0.943215174
701,2,0.00567,0.733018358
702,3,0.008341,0.936790362
703,1,0.043751,0.943215174
704,2,0.012656,0.733018358
705,2,0.024782,0.733018358
706,3,0.008415,0.936790362
707,3,0.010272,0.936790362
708,3,0.029471,0.936790362
709,3,0.041851,0.936790362
710,2,0.00531,0.733018358
711,3,0.008263,0.936790362
712,3,0.02705,0.936790362
713,1,0.017589,0.943215174
714,2,0.011485,0.733018358
715,1,0.008512,0.943215174
716,3,0.011843,0.936790362
717,3,0.016746,0.936790362
718,1,0.021895,0.943215174
719,1,0.016812,0.943215174
720,2,0.011539,0.733018358
721,3,0.063396,0.936790362
722,1,0.010143,0.943215174
723,1,0.009002,0.943215174
724,3,0.015164,0.936790362
725,1,0.005634,0.914781377
726,3,0.01463,0.936790362
727,1,0.017553,0.943215174
728,1,0.003398,0.837757911
729,2,0.009718,0.733018358
730,1,0.007706,0.943215174
731,3,0.007324,0.936790362
732,1,0.005623,0.914539526
733,3,0.041785,0.936790362
734,3,0.044131,0.936790362
735,3,0.03093,0.936790362
736,1,0.005021,0.899798441
737,3,0.023846,0.936790362
738,3,0.010474,0.936790362
739,3,0.010805,0.936790362
740,3,0.004785,0.902802274
741,3,0.013995,0.936790362
742,3,0.072484,0.936790362
743,1,0.006641,0.933635901
744,3,0.004227,0.885778369
745,1,0.001138,0.582330162
746,3,0.004248,0.886491245
747,3,0.00422,0.88553935
748,3,0.007672,0.936790362
749,3,0.019718,0.936790362
750,3,0.04125,0.936790362
751,3,0.066643,0.936790362
752,3,0.005022,0.908985538
753,2,0.013177,0.733018358
754,3,0.023043,0.936790362
755,2,0.006083,0.733018358
756,1,0.017034,0.943215174
757,3,0.016117,0.936790362
758,2,0.028678,0.733018358
759,3,0.01856,0.936790362
760,3,0.063205,0.936790362
761,1,0.010197,0.943215174
762,3,0.026828,0.936790362
763,1,0.006605,0.933059247
764,3,0.011966,0.936790362
765,2,0.010909,0.733018358
766,1,0.012477,0.943215174
767,1,0.006644,0.933683673
768,3,0.013976,0.936790362
769,3,0.011123,0.936790362
770,3,0.01216,0.936790362
771,3,0.017268,0.936790362
772,1,2.00E-06,0.002205284
773,3,0.008485,0.936790362
774,2,0.026063,0.733018358
775,3,0.009232,0.936790362
776,3,0.022421,0.936790362
777,1,0.003236,0.828765777
778,3,0.013331,0.936790362
779,1,0.011073,0.943215174
780,3,0.015144,0.936790362
781,1,0.013276,0.943215174
782,3,0.0196,0.936790362
783,3,0.01244,0.936790362
784,3,0.014485,0.936790362
785,3,0.009353,0.936790362
786,3,0.036036,0.936790362
787,2,0.013572,0.733018358
788,1,0.007451,0.943215174
789,3,0.00608,0.931010484
790,3,0.00662,0.936790362
791,1,0.013891,0.943215174
792,1,0.011372,0.943215174
793,3,0.009278,0.936790362
794,1,0.016902,0.943215174
795,3,0.013792,0.936790362
796,1,0.003727,0.85402533
797,3,0.006057,0.930610695
798,3,0.003852,0.871909633
799,3,0.01755,0.936790362
800,3,0.005523,0.92041933
801,1,0.008221,0.943215174
802,3,0.008253,0.936790362
803,3,0.015809,0.936790362
804,3,0.006734,0.936790362
805,3,0.01274,0.936790362
806,2,0.02272,0.733018358
807,3,0.011316,0.936790362
808,1,0.01152,0.943215174
809,1,0.005862,0.919599546
810,2,0.008856,0.733018358
811,2,0.005876,0.733018358
812,3,0.014793,0.936790362
813,3,0.03035,0.936790362
814,3,0.011524,0.936790362
815,3,0.009287,0.936790362
816,2,0.004732,0.733018358
817,3,0.00811,0.936790362
818,1,0.032183,0.943215174
819,3,0.011311,0.936790362
820,3,0.010441,0.936790362
821,1,0.006661,0.933953568
822,1,0.010274,0.943215174
823,3,0.008305,0.936790362
824,3,0.012357,0.936790362
825,3,0.004368,0.890447861
826,3,0.011289,0.936790362
827,1,0.014034,0.943215174
828,1,0.008202,0.943215174
829,3,0.010921,0.936790362
830,1,0.025418,0.943215174
831,1,0.005688,0.915955773
832,1,0.026434,0.943215174
833,3,0.00958,0.936790362
834,3,0.002401,0.786454851
835,1,0.00458,0.886765542
836,3,0.002367,0.783498947
837,3,0.019508,0.936790362
838,1,0.019439,0.943215174
839,1,0.015798,0.943215174
840,1,0.004439,0.882112417
841,1,0.05087,0.943215174
842,3,0.027914,0.936790362
843,3,0.021861,0.936790362
844,3,0.009829,0.936790362
845,1,0.007246,0.942460793
846,3,0.01193,0.936790362
847,3,0.019653,0.936790362
848,1,0.010688,0.943215174
849,1,0.018273,0.943215174
850,3,0.013161,0.936790362
851,3,0.010753,0.936790362
852,3,0.003437,0.853573512
853,1,0.117634,0.943215174
854,2,0.039794,0.733018358
855,3,0.004024,0.878550795
856,3,0.015617,0.936790362
857,1,0.003037,0.816680568
858,3,0.008694,0.936790362
859,3,0.004147,0.883004338
860,1,0.006999,0.939045479
861,1,0.00772,0.943215174
862,1,0.014191,0.943215174
863,3,0.007532,0.936790362
864,2,0.005459,0.733018358
865,3,0.077795,0.936790362
866,3,0.021412,0.936790362
867,3,0.025576,0.936790362
868,1,0.002754,0.797180391
869,3,0.013083,0.936790362
870,1,0.011723,0.943215174
871,3,0.008717,0.936790362
872,1,0.013944,0.943215174
873,3,0.006522,0.936790362
874,3,0.005772,0.925398582
875,1,0.012265,0.943215174
876,1,0.009628,0.943215174
877,3,0.00664,0.936790362
878,3,0.019369,0.936790362
879,3,0.014566,0.936790362
880,3,0.010561,0.936790362
881,3,0.025978,0.936790362
882,3,0.04937,0.936790362
883,1,0.004586,0.886957913
884,3,0.026389,0.936790362
885,3,0.004565,0.896538536
886,3,0.018345,0.936790362
887,3,0.007175,0.936790362
888,1,0.015974,0.943215174
889,3,0.008713,0.936790362
890,1,0.011881,0.943215174
891,3,0.011915,0.936790362
892,1,0.051229,0.943215174
893,1,0.024406,0.943215174
894,1,0.073873,0.943215174
895,3,0.01147,0.936790362
896,1,0.007441,0.943215174
897,1,0.005276,0.906424309
898,1,0.031292,0.943215174
899,1,0.051185,0.943215174
900,3,0.138136,0.936790362
901,3,0.018791,0.936790362
902,3,0.008009,0.936790362
903,3,0.028134,0.936790362
904,3,0.011553,0.936790362
905,1,0.006506,0.931440603
906,3,0.02079,0.936790362
907,1,0.011783,0.943215174
908,1,0.014444,0.943215174
909,3,0.009509,0.936790362
910,3,0.07331,0.936790362
911,3,0.023656,0.936790362
912,3,0.010501,0.936790362
913,1,0.011294,0.943215174
914,3,0.004741,0.901591915
915,3,0.035307,0.936790362
916,2,0.025757,0.733018358
917,3,0.007066,0.936790362
918,1,0.004873,0.895662357
919,3,0.011405,0.936790362
920,3,0.017887,0.936790362
921,2,0.00582,0.733018358
922,3,0.014245,0.936790362
923,3,0.009271,0.936790362
924,3,0.017151,0.936790362
925,1,0.009461,0.943215174
926,3,0.017068,0.936790362
927,1,0.016087,0.943215174
928,1,0.012027,0.943215174
929,3,0.01668,0.936790362
930,3,0.019725,0.936790362
