scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
iTst_685_1e3,1,5000,500,1000,136,0.0,1.0,-1.0,-0.0333,-0.0222
iTst_686_1e3,1,5000,500,1000,180,8.0,0.0,1.0,0.2105,0.1212
iTst_687_1e3,1,5000,500,1000,131,0.0,18.0,-1.0,-0.72,-0.3214
iTst_688_1e3,1,5000,500,1000,152,2.0,4.0,-0.3333,-0.0541,-0.0377
iTst_689_1e3,1,5000,500,1000,140,1.0,1.0,0.0,0.0,0.0
iTst_690_1e3,1,5000,500,1000,152,1.0,9.0,-0.8,-0.2286,-0.1194
iTst_691_1e3,1,5000,500,1000,163,1.0,1.0,0.0,0.0,0.0
iTst_69_1e3,1,5000,500,1000,170,1.0,0.0,1.0,0.0286,0.0192
iTst_692_1e3,1,5000,500,1000,161,0.0,0.0,nan,0.0,0.0
iTst_693_1e3,1,5000,500,1000,132,0.0,0.0,nan,0.0,0.0
iTst_694_1e3,1,5000,500,1000,187,1.0,37.0,-0.9474,-0.6667,-0.3495
iTst_695_1e3,1,5000,500,1000,118,0.0,9.0,-1.0,-0.36,-0.1765
iTst_696_1e3,1,5000,500,1000,147,1.0,14.0,-0.8667,-0.3514,-0.1884
iTst_697_1e3,1,5000,500,1000,158,1.0,1.0,0.0,0.0,0.0
iTst_698_1e3,1,5000,500,1000,163,0.0,0.0,nan,0.0,0.0
iTst_699_1e3,1,5000,500,1000,152,2.0,1.0,0.3333,0.027,0.0189
iTst_700_1e3,1,5000,500,1000,154,1.0,0.0,1.0,0.0313,0.025
iTst_701_1e3,1,5000,500,1000,154,0.0,4.0,-1.0,-0.1429,-0.0909
iTst_70_1e3,1,5000,500,1000,153,0.0,4.0,-1.0,-0.1053,-0.0625
iTst_702_1e3,1,5000,500,1000,143,1.0,6.0,-0.7143,-0.1852,-0.125
iTst_703_1e3,1,5000,500,1000,125,0.0,0.0,nan,0.0,0.0
iTst_704_1e3,1,5000,500,1000,147,0.0,0.0,nan,0.0,0.0
iTst_705_1e3,1,5000,500,1000,131,0.0,3.0,-1.0,-0.1154,-0.0811
iTst_706_1e3,1,5000,500,1000,144,0.0,7.0,-1.0,-0.3889,-0.1944
iTst_707_1e3,1,5000,500,1000,172,2.0,1.0,0.3333,0.0263,0.0196
iTst_708_1e3,1,5000,500,1000,156,0.0,0.0,nan,0.0,0.0
iTst_709_1e3,1,5000,500,1000,154,0.0,6.0,-1.0,-0.1935,-0.1224
iTst_710_1e3,1,5000,500,1000,155,0.0,8.0,-1.0,-0.2,-0.1311
iTst_711_1e3,1,5000,500,1000,142,0.0,2.0,-1.0,-0.0588,-0.0455
iTst_71_1e3,1,5000,500,1000,141,0.0,0.0,nan,0.0,0.0
iTst_712_1e3,1,5000,500,1000,152,0.0,0.0,nan,0.0,0.0
iTst_713_1e3,1,5000,500,1000,134,1.0,9.0,-0.8,-0.2581,-0.1481
iTst_714_1e3,1,5000,500,1000,163,0.0,24.0,-1.0,-1.0435,-0.4615
iTst_715_1e3,1,5000,500,1000,120,0.0,0.0,nan,0.0,0.0
iTst_716_1e3,1,5000,500,1000,160,1.0,0.0,1.0,0.0385,0.0244
iTst_717_1e3,1,5000,500,1000,130,0.0,1.0,-1.0,-0.0263,-0.0196
iTst_718_1e3,1,5000,500,1000,155,13.0,1.0,0.8571,0.3333,0.1967
iTst_719_1e3,1,5000,500,1000,166,0.0,0.0,nan,0.0,0.0
iTst_7_1e3,1,5000,500,1000,167,0.0,0.0,nan,0.0,0.0
iTst_720_1e3,1,5000,500,1000,147,0.0,5.0,-1.0,-0.125,-0.0862
iTst_721_1e3,1,5000,500,1000,153,0.0,1.0,-1.0,-0.037,-0.0222
iTst_72_1e3,1,5000,500,1000,140,0.0,0.0,nan,0.0,0.0
iTst_722_1e3,1,5000,500,1000,126,0.0,1.0,-1.0,-0.0313,-0.0222
iTst_723_1e3,1,5000,500,1000,162,1.0,0.0,1.0,0.027,0.0185
iTst_724_1e3,1,5000,500,1000,151,1.0,11.0,-0.8333,-0.3226,-0.1695
iTst_725_1e3,1,5000,500,1000,152,1.0,0.0,1.0,0.0323,0.027
iTst_726_1e3,1,5000,500,1000,148,0.0,16.0,-1.0,-0.4444,-0.2424
iTst_727_1e3,1,5000,500,1000,146,2.0,0.0,1.0,0.0377,0.0317
iTst_728_1e3,1,5000,500,1000,157,0.0,0.0,nan,0.0,0.0
iTst_729_1e3,1,5000,500,1000,160,0.0,11.0,-1.0,-0.3056,-0.1642
iTst_730_1e3,1,5000,500,1000,146,0.0,15.0,-1.0,-0.3659,-0.2143
iTst_731_1e3,1,5000,500,1000,164,0.0,0.0,nan,0.0,0.0
iTst_73_1e3,1,5000,500,1000,123,0.0,1.0,-1.0,-0.0333,-0.0233
iTst_732_1e3,1,5000,500,1000,155,2.0,1.0,0.3333,0.0323,0.0227
iTst_733_1e3,1,5000,500,1000,116,0.0,0.0,nan,0.0,0.0
iTst_734_1e3,1,5000,500,1000,150,0.0,6.0,-1.0,-0.15,-0.1091
iTst_735_1e3,1,5000,500,1000,139,0.0,1.0,-1.0,-0.0417,-0.0294
iTst_736_1e3,1,5000,500,1000,165,2.0,16.0,-0.7778,-0.5185,-0.2642
iTst_737_1e3,1,5000,500,1000,167,5.0,0.0,1.0,0.1111,0.0862
iTst_738_1e3,1,5000,500,1000,147,3.0,1.0,0.5,0.0606,0.0476
iTst_739_1e3,1,5000,500,1000,157,0.0,1.0,-1.0,-0.0217,-0.0143
iTst_740_1e3,1,5000,500,1000,138,0.0,17.0,-1.0,-0.4857,-0.3091
iTst_741_1e3,1,5000,500,1000,167,3.0,0.0,1.0,0.0698,0.0492
iTst_74_1e3,1,5000,500,1000,138,0.0,0.0,nan,0.0,0.0
iTst_742_1e3,1,5000,500,1000,152,0.0,1.0,-1.0,-0.0435,-0.0303
iTst_743_1e3,1,5000,500,1000,163,1.0,0.0,1.0,0.0303,0.0182
iTst_744_1e3,1,5000,500,1000,152,0.0,2.0,-1.0,-0.0645,-0.0392
iTst_745_1e3,1,5000,500,1000,148,0.0,0.0,nan,0.0,0.0
iTst_746_1e3,1,5000,500,1000,148,1.0,14.0,-0.8667,-0.3824,-0.2407
iTst_747_1e3,1,5000,500,1000,141,0.0,1.0,-1.0,-0.0417,-0.0233
iTst_748_1e3,1,5000,500,1000,135,0.0,0.0,nan,0.0,0.0
iTst_749_1e3,1,5000,500,1000,120,0.0,0.0,nan,0.0,0.0
iTst_750_1e3,1,5000,500,1000,162,1.0,0.0,1.0,0.0323,0.0217
iTst_751_1e3,1,5000,500,1000,176,0.0,1.0,-1.0,-0.0175,-0.0161
iTst_75_1e3,1,5000,500,1000,138,0.0,0.0,nan,0.0,0.0
iTst_752_1e3,1,5000,500,1000,156,0.0,0.0,nan,0.0,0.0
iTst_753_1e3,1,5000,500,1000,155,0.0,19.0,-1.0,-0.4872,-0.2676
iTst_754_1e3,1,5000,500,1000,117,0.0,0.0,nan,0.0,0.0
iTst_755_1e3,1,5000,500,1000,149,0.0,1.0,-1.0,-0.0333,-0.0278
iTst_756_1e3,1,5000,500,1000,135,0.0,1.0,-1.0,-0.0417,-0.0278
iTst_757_1e3,1,5000,500,1000,150,1.0,0.0,1.0,0.0244,0.0204
iTst_758_1e3,1,5000,500,1000,150,0.0,0.0,nan,0.0,0.0
iTst_759_1e3,1,5000,500,1000,177,0.0,24.0,-1.0,-0.8571,-0.375
iTst_760_1e3,1,5000,500,1000,142,2.0,0.0,1.0,0.0667,0.0364
iTst_761_1e3,1,5000,500,1000,136,0.0,0.0,nan,0.0,0.0
iTst_76_1e3,1,5000,500,1000,182,1.0,0.0,1.0,0.0204,0.0135
iTst_762_1e3,1,5000,500,1000,148,0.0,0.0,nan,0.0,0.0
iTst_763_1e3,1,5000,500,1000,151,1.0,3.0,-0.5,-0.0513,-0.0357
iTst_764_1e3,1,5000,500,1000,143,0.0,14.0,-1.0,-0.3256,-0.2
iTst_765_1e3,1,5000,500,1000,142,1.0,0.0,1.0,0.0313,0.0179
iTst_766_1e3,1,5000,500,1000,151,0.0,1.0,-1.0,-0.0323,-0.0213
iTst_767_1e3,1,5000,500,1000,153,6.0,0.0,1.0,0.15,0.0909
iTst_768_1e3,1,5000,500,1000,130,0.0,15.0,-1.0,-0.4545,-0.2679
iTst_769_1e3,1,5000,500,1000,143,1.0,7.0,-0.75,-0.2308,-0.1364
iTst_770_1e3,1,5000,500,1000,132,0.0,11.0,-1.0,-0.55,-0.2973
iTst_771_1e3,1,5000,500,1000,130,0.0,1.0,-1.0,-0.0357,-0.025
iTst_77_1e3,1,5000,500,1000,178,0.0,40.0,-1.0,-1.0,-0.4545
iTst_772_1e3,1,5000,500,1000,163,2.0,1.0,0.3333,0.0303,0.02
iTst_773_1e3,1,5000,500,1000,142,1.0,0.0,1.0,0.0263,0.0213
iTst_774_1e3,1,5000,500,1000,147,0.0,0.0,nan,0.0,0.0
iTst_775_1e3,1,5000,500,1000,166,1.0,0.0,1.0,0.0278,0.0227
iTst_776_1e3,1,5000,500,1000,175,23.0,1.0,0.9167,0.4314,0.2683
iTst_777_1e3,1,5000,500,1000,142,0.0,6.0,-1.0,-0.1875,-0.1333
iTst_778_1e3,1,5000,500,1000,119,0.0,2.0,-1.0,-0.1053,-0.0645
iTst_779_1e3,1,5000,500,1000,149,0.0,17.0,-1.0,-0.4722,-0.2982
iTst_780_1e3,1,5000,500,1000,141,0.0,11.0,-1.0,-0.4231,-0.22
iTst_781_1e3,1,5000,500,1000,143,1.0,0.0,1.0,0.0313,0.02
iTst_78_1e3,1,5000,500,1000,150,0.0,8.0,-1.0,-0.25,-0.1379
iTst_782_1e3,1,5000,500,1000,169,0.0,0.0,nan,0.0,0.0
iTst_783_1e3,1,5000,500,1000,157,1.0,0.0,1.0,0.0345,0.0286
iTst_784_1e3,1,5000,500,1000,173,0.0,2.0,-1.0,-0.0476,-0.0364
iTst_785_1e3,1,5000,500,1000,168,0.0,1.0,-1.0,-0.0303,-0.0196
iTst_786_1e3,1,5000,500,1000,162,0.0,0.0,nan,0.0,0.0
iTst_787_1e3,1,5000,500,1000,134,0.0,12.0,-1.0,-0.3871,-0.2222
iTst_788_1e3,1,5000,500,1000,149,0.0,0.0,nan,0.0,0.0
iTst_789_1e3,1,5000,500,1000,166,0.0,0.0,nan,0.0,0.0
iTst_790_1e3,1,5000,500,1000,117,0.0,1.0,-1.0,-0.0345,-0.0263
iTst_791_1e3,1,5000,500,1000,140,0.0,15.0,-1.0,-0.7143,-0.375
iTst_79_1e3,1,5000,500,1000,137,0.0,1.0,-1.0,-0.037,-0.025
iTst_792_1e3,1,5000,500,1000,121,0.0,0.0,nan,0.0,0.0
iTst_793_1e3,1,5000,500,1000,135,0.0,0.0,nan,0.0,0.0
iTst_794_1e3,1,5000,500,1000,173,0.0,3.0,-1.0,-0.04,-0.0326
iTst_795_1e3,1,5000,500,1000,134,1.0,9.0,-0.8,-0.2667,-0.16
iTst_796_1e3,1,5000,500,1000,153,1.0,0.0,1.0,0.02,0.0147
iTst_797_1e3,1,5000,500,1000,161,0.0,11.0,-1.0,-0.4783,-0.2895
iTst_798_1e3,1,5000,500,1000,160,0.0,0.0,nan,0.0,0.0
iTst_799_1e3,1,5000,500,1000,183,1.0,18.0,-0.8947,-0.3778,-0.2537
iTst_800_1e3,1,5000,500,1000,144,1.0,1.0,0.0,0.0,0.0
iTst_801_1e3,1,5000,500,1000,169,0.0,1.0,-1.0,-0.025,-0.0196
iTst_80_1e3,1,5000,500,1000,170,0.0,0.0,nan,0.0,0.0
iTst_802_1e3,1,5000,500,1000,145,0.0,0.0,nan,0.0,0.0
iTst_803_1e3,1,5000,500,1000,161,0.0,1.0,-1.0,-0.0263,-0.0189
iTst_804_1e3,1,5000,500,1000,122,0.0,0.0,nan,0.0,0.0
iTst_805_1e3,1,5000,500,1000,160,0.0,0.0,nan,0.0,0.0
iTst_806_1e3,1,5000,500,1000,166,1.0,0.0,1.0,0.0286,0.0164
iTst_807_1e3,1,5000,500,1000,137,0.0,10.0,-1.0,-0.25,-0.1538
iTst_808_1e3,1,5000,500,1000,150,1.0,0.0,1.0,0.0256,0.0169
iTst_809_1e3,1,5000,500,1000,153,0.0,0.0,nan,0.0,0.0
iTst_810_1e3,1,5000,500,1000,150,1.0,10.0,-0.8182,-0.1915,-0.1216
iTst_811_1e3,1,5000,500,1000,138,0.0,0.0,nan,0.0,0.0
iTst_81_1e3,1,5000,500,1000,148,0.0,1.0,-1.0,-0.0294,-0.0192
iTst_812_1e3,1,5000,500,1000,150,0.0,11.0,-1.0,-0.4783,-0.2821
iTst_813_1e3,1,5000,500,1000,126,1.0,3.0,-0.5,-0.069,-0.0488
iTst_814_1e3,1,5000,500,1000,138,1.0,1.0,0.0,0.0,0.0
iTst_815_1e3,1,5000,500,1000,135,0.0,16.0,-1.0,-0.5714,-0.2712
iTst_816_1e3,1,5000,500,1000,132,1.0,0.0,1.0,0.0294,0.0217
iTst_817_1e3,1,5000,500,1000,164,1.0,8.0,-0.7778,-0.35,-0.2
iTst_818_1e3,1,5000,500,1000,173,0.0,0.0,nan,0.0,0.0
iTst_819_1e3,1,5000,500,1000,168,0.0,5.0,-1.0,-0.1724,-0.1163
iTst_8_1e3,1,5000,500,1000,180,1.0,8.0,-0.7778,-0.2,-0.1077
iTst_820_1e3,1,5000,500,1000,137,0.0,0.0,nan,0.0,0.0
iTst_821_1e3,1,5000,500,1000,159,0.0,12.0,-1.0,-0.4,-0.2105
iTst_82_1e3,1,5000,500,1000,126,1.0,7.0,-0.75,-0.1935,-0.1463
iTst_822_1e3,1,5000,500,1000,129,0.0,11.0,-1.0,-0.55,-0.2558
iTst_823_1e3,1,5000,500,1000,145,0.0,0.0,nan,0.0,0.0
iTst_824_1e3,1,5000,500,1000,141,1.0,0.0,1.0,0.0244,0.0185
iTst_825_1e3,1,5000,500,1000,135,0.0,1.0,-1.0,-0.0333,-0.0294
iTst_826_1e3,1,5000,500,1000,164,0.0,9.0,-1.0,-0.2571,-0.1475
iTst_827_1e3,1,5000,500,1000,158,0.0,0.0,nan,0.0,0.0
iTst_828_1e3,1,5000,500,1000,134,0.0,0.0,nan,0.0,0.0
iTst_829_1e3,1,5000,500,1000,147,0.0,0.0,nan,0.0,0.0
iTst_830_1e3,1,5000,500,1000,151,0.0,2.0,-1.0,-0.0588,-0.0408
iTst_831_1e3,1,5000,500,1000,193,0.0,0.0,nan,0.0,0.0
iTst_83_1e3,1,5000,500,1000,136,0.0,8.0,-1.0,-0.2051,-0.1429
iTst_832_1e3,1,5000,500,1000,173,1.0,0.0,1.0,0.025,0.0161
iTst_833_1e3,1,5000,500,1000,132,1.0,0.0,1.0,0.0526,0.0313
iTst_834_1e3,1,5000,500,1000,140,0.0,0.0,nan,0.0,0.0
iTst_835_1e3,1,5000,500,1000,158,0.0,1.0,-1.0,-0.0233,-0.0175
iTst_836_1e3,1,5000,500,1000,150,0.0,0.0,nan,0.0,0.0
iTst_837_1e3,1,5000,500,1000,189,8.0,0.0,1.0,0.186,0.1053
iTst_838_1e3,1,5000,500,1000,144,0.0,0.0,nan,0.0,0.0
iTst_839_1e3,1,5000,500,1000,150,11.0,1.0,0.8333,0.2128,0.1235
iTst_840_1e3,1,5000,500,1000,166,0.0,1.0,-1.0,-0.0333,-0.025
iTst_841_1e3,1,5000,500,1000,138,1.0,9.0,-0.8,-0.2581,-0.1379
iTst_84_1e3,1,5000,500,1000,151,0.0,2.0,-1.0,-0.0588,-0.0435
iTst_842_1e3,1,5000,500,1000,125,1.0,1.0,0.0,0.0,0.0
iTst_843_1e3,1,5000,500,1000,152,0.0,12.0,-1.0,-0.5714,-0.2553
iTst_844_1e3,1,5000,500,1000,162,0.0,20.0,-1.0,-0.625,-0.3077
iTst_845_1e3,1,5000,500,1000,146,0.0,0.0,nan,0.0,0.0
iTst_846_1e3,1,5000,500,1000,168,0.0,0.0,nan,0.0,0.0
iTst_847_1e3,1,5000,500,1000,148,0.0,0.0,nan,0.0,0.0
iTst_848_1e3,1,5000,500,1000,164,1.0,0.0,1.0,0.0323,0.0204
iTst_849_1e3,1,5000,500,1000,139,0.0,0.0,nan,0.0,0.0
iTst_850_1e3,1,5000,500,1000,133,0.0,0.0,nan,0.0,0.0
iTst_851_1e3,1,5000,500,1000,189,0.0,11.0,-1.0,-0.5,-0.2683
iTst_85_1e3,1,5000,500,1000,144,0.0,1.0,-1.0,-0.0244,-0.0182
iTst_852_1e3,1,5000,500,1000,135,4.0,0.0,1.0,0.1379,0.08
iTst_853_1e3,1,5000,500,1000,133,1.0,12.0,-0.8462,-0.3793,-0.234
iTst_854_1e3,1,5000,500,1000,137,1.0,3.0,-0.5,-0.0455,-0.0345
iTst_855_1e3,1,5000,500,1000,170,2.0,0.0,1.0,0.0488,0.0328
iTst_856_1e3,1,5000,500,1000,155,0.0,1.0,-1.0,-0.0323,-0.0233
iTst_857_1e3,1,5000,500,1000,132,2.0,7.0,-0.5556,-0.1429,-0.0943
iTst_858_1e3,1,5000,500,1000,146,0.0,0.0,nan,0.0,0.0
iTst_859_1e3,1,5000,500,1000,120,0.0,1.0,-1.0,-0.0588,-0.037
iTst_860_1e3,1,5000,500,1000,156,0.0,2.0,-1.0,-0.0476,-0.0351
iTst_861_1e3,1,5000,500,1000,136,1.0,0.0,1.0,0.0286,0.0213
iTst_86_1e3,1,5000,500,1000,162,0.0,21.0,-1.0,-1.0,-0.42
iTst_862_1e3,1,5000,500,1000,135,1.0,11.0,-0.8333,-0.3448,-0.1923
iTst_863_1e3,1,5000,500,1000,208,9.0,1.0,0.8,0.1633,0.1053
iTst_864_1e3,1,5000,500,1000,140,0.0,0.0,nan,0.0,0.0
iTst_865_1e3,1,5000,500,1000,148,1.0,0.0,1.0,0.0294,0.0244
iTst_866_1e3,1,5000,500,1000,134,0.0,9.0,-1.0,-0.3913,-0.2368
iTst_867_1e3,1,5000,500,1000,148,0.0,22.0,-1.0,-0.6471,-0.3385
iTst_868_1e3,1,5000,500,1000,194,3.0,3.0,0.0,0.0,0.0
iTst_869_1e3,1,5000,500,1000,138,0.0,0.0,nan,0.0,0.0
iTst_870_1e3,1,5000,500,1000,130,0.0,8.0,-1.0,-0.32,-0.1951
iTst_871_1e3,1,5000,500,1000,172,2.0,0.0,1.0,0.04,0.0313
iTst_87_1e3,1,5000,500,1000,143,1.0,13.0,-0.8571,-0.4444,-0.24
iTst_872_1e3,1,5000,500,1000,152,0.0,0.0,nan,0.0,0.0
iTst_873_1e3,1,5000,500,1000,157,1.0,1.0,0.0,0.0,0.0
iTst_874_1e3,1,5000,500,1000,149,1.0,0.0,1.0,0.02,0.0164
iTst_875_1e3,1,5000,500,1000,168,2.0,0.0,1.0,0.0317,0.0225
iTst_876_1e3,1,5000,500,1000,142,0.0,1.0,-1.0,-0.0313,-0.025
iTst_877_1e3,1,5000,500,1000,152,0.0,33.0,-1.0,-1.1,-0.4783
iTst_878_1e3,1,5000,500,1000,141,0.0,2.0,-1.0,-0.0667,-0.0408
iTst_879_1e3,1,5000,500,1000,128,0.0,0.0,nan,0.0,0.0
iTst_880_1e3,1,5000,500,1000,151,2.0,0.0,1.0,0.08,0.0625
iTst_881_1e3,1,5000,500,1000,156,0.0,0.0,nan,0.0,0.0
iTst_88_1e3,1,5000,500,1000,178,1.0,0.0,1.0,0.0179,0.0132
iTst_882_1e3,1,5000,500,1000,178,0.0,0.0,nan,0.0,0.0
iTst_883_1e3,1,5000,500,1000,141,1.0,0.0,1.0,0.0244,0.02
iTst_884_1e3,1,5000,500,1000,145,0.0,0.0,nan,0.0,0.0
iTst_885_1e3,1,5000,500,1000,138,0.0,10.0,-1.0,-0.2857,-0.1887
iTst_886_1e3,1,5000,500,1000,138,0.0,0.0,nan,0.0,0.0
iTst_887_1e3,1,5000,500,1000,144,0.0,10.0,-1.0,-0.4545,-0.2632
iTst_888_1e3,1,5000,500,1000,145,0.0,0.0,nan,0.0,0.0
iTst_889_1e3,1,5000,500,1000,143,1.0,13.0,-0.8571,-0.375,-0.2449
iTst_890_1e3,1,5000,500,1000,148,11.0,0.0,1.0,0.275,0.1746
iTst_891_1e3,1,5000,500,1000,139,2.0,2.0,0.0,0.0,0.0
iTst_89_1e3,1,5000,500,1000,158,2.0,0.0,1.0,0.0417,0.0351
iTst_892_1e3,1,5000,500,1000,161,1.0,18.0,-0.8947,-0.4722,-0.2833
iTst_893_1e3,1,5000,500,1000,150,0.0,0.0,nan,0.0,0.0
iTst_894_1e3,1,5000,500,1000,139,2.0,0.0,1.0,0.1333,0.08
iTst_895_1e3,1,5000,500,1000,197,1.0,0.0,1.0,0.0263,0.02
iTst_896_1e3,1,5000,500,1000,189,1.0,0.0,1.0,0.0196,0.0152
iTst_897_1e3,1,5000,500,1000,150,1.0,2.0,-0.3333,-0.0357,-0.0217
iTst_898_1e3,1,5000,500,1000,132,0.0,6.0,-1.0,-0.3529,-0.2069
iTst_899_1e3,1,5000,500,1000,138,2.0,17.0,-0.7895,-0.4286,-0.2586
iTst_900_1e3,1,5000,500,1000,141,1.0,0.0,1.0,0.0357,0.0323
iTst_901_1e3,1,5000,500,1000,149,0.0,11.0,-1.0,-0.3793,-0.2245
iTst_90_1e3,1,5000,500,1000,127,1.0,16.0,-0.8824,-0.5172,-0.3
iTst_902_1e3,1,5000,500,1000,151,0.0,17.0,-1.0,-0.4048,-0.2615
iTst_903_1e3,1,5000,500,1000,129,1.0,7.0,-0.75,-0.1765,-0.1111
iTst_904_1e3,1,5000,500,1000,181,1.0,13.0,-0.8571,-0.4138,-0.2222
iTst_905_1e3,1,5000,500,1000,141,0.0,7.0,-1.0,-0.2414,-0.1556
iTst_906_1e3,1,5000,500,1000,161,0.0,1.0,-1.0,-0.0278,-0.0185
iTst_907_1e3,1,5000,500,1000,150,0.0,8.0,-1.0,-0.2286,-0.1538
iTst_908_1e3,1,5000,500,1000,161,1.0,1.0,0.0,0.0,0.0
iTst_909_1e3,1,5000,500,1000,162,0.0,1.0,-1.0,-0.0278,-0.0213
iTst_910_1e3,1,5000,500,1000,153,0.0,1.0,-1.0,-0.0227,-0.0167
iTst_911_1e3,1,5000,500,1000,136,0.0,0.0,nan,0.0,0.0
iTst_91_1e3,1,5000,500,1000,156,1.0,0.0,1.0,0.0385,0.0313
iTst_912_1e3,1,5000,500,1000,138,0.0,0.0,nan,0.0,0.0
iTst_913_1e3,1,5000,500,1000,129,0.0,15.0,-1.0,-0.5769,-0.3261
iTst_914_1e3,1,5000,500,1000,165,0.0,2.0,-1.0,-0.0488,-0.0364
iTst_915_1e3,1,5000,500,1000,164,1.0,1.0,0.0,0.0,0.0
iTst_916_1e3,1,5000,500,1000,152,2.0,0.0,1.0,0.0667,0.0488
iTst_917_1e3,1,5000,500,1000,126,1.0,1.0,0.0,0.0,0.0
iTst_918_1e3,1,5000,500,1000,158,0.0,0.0,nan,0.0,0.0
iTst_919_1e3,1,5000,500,1000,157,0.0,13.0,-1.0,-0.7647,-0.3095
iTst_9_1e3,1,5000,500,1000,142,0.0,0.0,nan,0.0,0.0
iTst_920_1e3,1,5000,500,1000,147,0.0,0.0,nan,0.0,0.0
iTst_921_1e3,1,5000,500,1000,146,0.0,0.0,nan,0.0,0.0
iTst_92_1e3,1,5000,500,1000,129,0.0,1.0,-1.0,-0.0417,-0.0357
iTst_922_1e3,1,5000,500,1000,172,8.0,3.0,0.4545,0.125,0.0758
iTst_923_1e3,1,5000,500,1000,162,0.0,8.0,-1.0,-0.2222,-0.1538
iTst_924_1e3,1,5000,500,1000,135,0.0,1.0,-1.0,-0.0294,-0.0213
iTst_925_1e3,1,5000,500,1000,115,0.0,4.0,-1.0,-0.2353,-0.1212
iTst_926_1e3,1,5000,500,1000,180,0.0,12.0,-1.0,-0.2857,-0.1875
iTst_927_1e3,1,5000,500,1000,144,0.0,0.0,nan,0.0,0.0
iTst_928_1e3,1,5000,500,1000,156,1.0,9.0,-0.8,-0.2353,-0.127
iTst_929_1e3,1,5000,500,1000,155,0.0,1.0,-1.0,-0.0303,-0.0244
iTst_930_1e3,1,5000,500,1000,155,0.0,0.0,nan,0.0,0.0
iTst_931_1e3,1,5000,500,1000,141,2.0,1.0,0.3333,0.0294,0.0238
iTst_93_1e3,1,5000,500,1000,143,0.0,1.0,-1.0,-0.0263,-0.0222
iTst_932_1e3,1,5000,500,1000,139,0.0,0.0,nan,0.0,0.0
iTst_933_1e3,1,5000,500,1000,153,0.0,1.0,-1.0,-0.0417,-0.0278
iTst_934_1e3,1,5000,500,1000,168,1.0,11.0,-0.8333,-0.2273,-0.1429
iTst_935_1e3,1,5000,500,1000,153,1.0,0.0,1.0,0.0263,0.0208
iTst_936_1e3,1,5000,500,1000,147,1.0,0.0,1.0,0.0313,0.0208
iTst_937_1e3,1,5000,500,1000,133,0.0,0.0,nan,0.0,0.0
iTst_938_1e3,1,5000,500,1000,142,0.0,12.0,-1.0,-0.4286,-0.25
iTst_939_1e3,1,5000,500,1000,146,0.0,1.0,-1.0,-0.027,-0.0204
iTst_940_1e3,1,5000,500,1000,159,1.0,1.0,0.0,0.0,0.0
iTst_941_1e3,1,5000,500,1000,147,0.0,1.0,-1.0,-0.0323,-0.027
iTst_94_1e3,1,5000,500,1000,159,0.0,0.0,nan,0.0,0.0
iTst_942_1e3,1,5000,500,1000,142,0.0,19.0,-1.0,-0.6333,-0.3455
iTst_943_1e3,1,5000,500,1000,156,0.0,0.0,nan,0.0,0.0
iTst_944_1e3,1,5000,500,1000,151,1.0,2.0,-0.3333,-0.0286,-0.0208
iTst_945_1e3,1,5000,500,1000,159,0.0,23.0,-1.0,-0.7931,-0.4259
iTst_946_1e3,1,5000,500,1000,143,0.0,7.0,-1.0,-0.1944,-0.1429
iTst_947_1e3,1,5000,500,1000,140,0.0,0.0,nan,0.0,0.0
iTst_948_1e3,1,5000,500,1000,128,1.0,0.0,1.0,0.037,0.0233
iTst_949_1e3,1,5000,500,1000,139,0.0,0.0,nan,0.0,0.0
iTst_950_1e3,1,5000,500,1000,154,1.0,1.0,0.0,0.0,0.0
iTst_951_1e3,1,5000,500,1000,147,0.0,2.0,-1.0,-0.0741,-0.0541
iTst_95_1e3,1,5000,500,1000,145,0.0,12.0,-1.0,-0.3871,-0.2609
iTst_952_1e3,1,5000,500,1000,147,0.0,0.0,nan,0.0,0.0
iTst_953_1e3,1,5000,500,1000,186,7.0,1.0,0.75,0.1463,0.0769
iTst_954_1e3,1,5000,500,1000,142,0.0,1.0,-1.0,-0.025,-0.0208
iTst_955_1e3,1,5000,500,1000,178,0.0,23.0,-1.0,-1.0455,-0.4259
iTst_956_1e3,1,5000,500,1000,144,0.0,0.0,nan,0.0,0.0
iTst_957_1e3,1,5000,500,1000,153,0.0,0.0,nan,0.0,0.0
iTst_958_1e3,1,5000,500,1000,139,0.0,0.0,nan,0.0,0.0
iTst_959_1e3,1,5000,500,1000,139,0.0,10.0,-1.0,-0.303,-0.2128
iTst_960_1e3,1,5000,500,1000,150,0.0,0.0,nan,0.0,0.0
iTst_961_1e3,1,5000,500,1000,147,1.0,0.0,1.0,0.0333,0.025
iTst_96_1e3,1,5000,500,1000,136,0.0,0.0,nan,0.0,0.0
iTst_962_1e3,1,5000,500,1000,137,1.0,0.0,1.0,0.0263,0.0196
iTst_963_1e3,1,5000,500,1000,160,0.0,1.0,-1.0,-0.037,-0.0244
iTst_964_1e3,1,5000,500,1000,141,0.0,0.0,nan,0.0,0.0
iTst_965_1e3,1,5000,500,1000,172,0.0,3.0,-1.0,-0.0833,-0.0652
iTst_966_1e3,1,5000,500,1000,142,0.0,12.0,-1.0,-0.4138,-0.2553
iTst_967_1e3,1,5000,500,1000,137,0.0,1.0,-1.0,-0.0357,-0.027
